table,3.3410234451293945,0.9016610980033875
shore,3.7635481357574463,1.3348160982131958
paste,3.803434371948242,1.3359161615371704
horse,3.7037367820739746,1.4548261165618896
leapt,3.942354679107666,1.397302269935608
truce,3.933414936065674,1.3916746377944946
grace,3.712691068649292,1.3334379196166992
earth,3.7175183296203613,1.4518749713897705
risen,3.9016032218933105,1.3704488277435303
cause,3.9125518798828125,1.4219331741333008
liner,3.8662986755371094,1.3398573398590088
aider,3.72780179977417,1.3158174753189087
lathe,3.9275829792022705,1.3660377264022827
drone,3.933887481689453,1.3693056106567383
haste,3.927785634994507,1.3657926321029663
carol,3.79046630859375,1.3131464719772339
brace,3.9064855575561523,1.3468974828720093
prose,3.8898820877075195,1.3364300727844238
yeast,3.8468565940856934,1.316908836364746
clone,3.812062978744507,1.3103915452957153
snarl,4.191211223602295,1.4435371160507202
coast,3.734140396118164,1.4596996307373047
place,3.4583892822265625,0.9856069684028625
slain,3.9236292839050293,1.347558856010437
spear,3.8922903537750244,1.3287537097930908
flare,3.9045753479003906,1.3307204246520996
prone,3.8929836750030518,1.3243708610534668
spire,3.938690662384033,1.3464323282241821
realm,3.8500094413757324,1.306717872619629
beast,3.7596302032470703,1.3026161193847656
panel,3.772972345352173,1.475188970565796
range,3.4460160732269287,1.174547791481018
cairn,3.94059681892395,1.3413623571395874
pleat,3.944981813430786,1.3409557342529297
satin,3.8459770679473877,1.2997727394104004
cadet,3.9199023246765137,1.3271124362945557
meant,3.732361078262329,1.305142879486084
leash,3.9293155670166016,1.329382061958313
plier,3.9445812702178955,1.3340744972229004
layer,3.720921277999878,1.3628469705581665
stern,4.0886406898498535,1.3572756052017212
drape,3.941990613937378,1.3293362855911255
louse,3.7739877700805664,1.349568486213684
yearn,3.943784475326538,1.3284285068511963
urine,3.7926435470581055,1.3400284051895142
coral,3.8289411067962646,1.2861862182617188
tonal,3.9428958892822266,1.3244003057479858
ratio,3.8526766300201416,1.3171312808990479
slide,3.7166941165924072,1.3203457593917847
snort,4.13675594329834,1.3833686113357544
tribe,3.840261697769165,1.283398151397705
since,3.500776767730713,1.0090014934539795
clean,3.794093608856201,1.4751622676849365
resin,3.8742971420288086,1.2906180620193481
arson,3.9438865184783936,1.31849205493927
spore,3.946943998336792,1.3168283700942993
inert,3.944711446762085,1.3173325061798096
lager,3.944539785385132,1.316230058670044
snail,3.9404919147491455,1.314839482307434
cedar,3.8273658752441406,1.2744803428649902
curse,3.8946163654327393,1.294283390045166
talon,3.9465999603271484,1.3140976428985596
salon,3.822448492050171,1.2713935375213623
baler,3.951915740966797,1.3113136291503906
caper,3.9498913288116455,1.3115503787994385
triad,3.9435815811157227,1.3122665882110596
their,3.5428433418273926,1.0911149978637695
stage,3.840139865875244,1.4920333623886108
petal,3.949352264404297,1.3074088096618652
enact,3.947312355041504,1.3072062730789185
inlet,3.9133081436157227,1.292845606803894
price,3.3047354221343994,0.8559306263923645
cruel,3.9006314277648926,1.2852405309677124
early,3.6287314891815186,1.4180428981781006
trash,4.012172222137451,1.2808282375335693
laden,3.8698549270629883,1.269275188446045
smear,3.9499588012695312,1.3009120225906372
nurse,3.7624924182891846,1.2767999172210693
poise,3.8192553520202637,1.3817384243011475
merit,3.8681018352508545,1.2630523443222046
relay,3.839597225189209,1.2573641538619995
baste,3.9612739086151123,1.2910131216049194
islet,3.958709955215454,1.2916638851165771
inter,3.7817211151123047,1.2678717374801636
tease,3.8197855949401855,1.339920997619629
space,3.5088706016540527,1.2300134897232056
spite,3.906846284866333,1.2734572887420654
ramen,3.9621219635009766,1.2854762077331543
heist,3.961874485015869,1.2854348421096802
reach,3.815141201019287,1.4160706996917725
onset,3.922393798828125,1.2763200998306274
dance,3.8847315311431885,1.5013525485992432
those,3.492732286453247,1.000430941581726
safer,3.9000494480133057,1.2649927139282227
slope,3.8789544105529785,1.2557965517044067
cried,3.914919376373291,1.2706379890441895
erase,3.829031467437744,1.3462637662887573
tapir,3.9659202098846436,1.2806689739227295
pause,3.858658790588379,1.3865121603012085
sedan,3.910128116607666,1.2646631002426147
chase,3.832029104232788,1.2485945224761963
feast,3.9230146408081055,1.2688356637954712
peril,3.9608566761016846,1.2767829895019531
outer,3.8883934020996094,1.3798881769180298
haute,3.848576545715332,1.3854637145996094
utile,3.8418478965759277,1.3852912187576294
stein,3.9326679706573486,1.2678406238555908
slime,3.9651503562927246,1.2721959352493286
tilde,3.968937873840332,1.2705142498016357
grade,3.8955163955688477,1.5011624097824097
stain,3.9413814544677734,1.270021677017212
shine,3.899672031402588,1.2514821290969849
spiel,3.9666740894317627,1.2695186138153076
agile,3.851551055908203,1.3839880228042603
shalt,4.072040557861328,1.2944060564041138
FALSE,3.8427536487579346,1.4057612419128418
hotel,3.49002742767334,0.9537180066108704
chore,3.971005439758301,1.2629846334457397
penal,3.965238571166992,1.2642087936401367
regal,3.960505485534668,1.2648296356201172
farce,3.9705252647399902,1.2619503736495972
eclat,3.975079298019409,1.2595726251602173
shone,3.971585988998413,1.2598646879196167
water,3.5733089447021484,1.0498414039611816
trend,3.810572862625122,1.1163725852966309
brine,3.971518039703369,1.2585633993148804
cable,3.8465089797973633,1.5102858543395996
poser,3.968139410018921,1.2590620517730713
heard,3.8954062461853027,1.474595069885254
teach,3.7939939498901367,1.26860773563385
anode,3.854341983795166,1.3805590867996216
scone,3.9764204025268555,1.2553917169570923
plait,3.9773855209350586,1.25464928150177
afire,3.8524484634399414,1.3800729513168335
borne,3.956676483154297,1.2585009336471558
lease,3.9162588119506836,1.3597443103790283
grape,3.9546918869018555,1.2569373846054077
timer,3.8948135375976562,1.2396165132522583
taker,3.9762473106384277,1.250396728515625
drain,3.9122395515441895,1.2416486740112305
satyr,4.082576751708984,1.285710334777832
metal,3.9018449783325195,1.4946919679641724
droit,3.97588849067688,1.2495747804641724
smart,3.485137939453125,0.9743584990501404
grant,3.3717546463012695,0.9247130751609802
write,3.526555061340332,1.1756185293197632
tiger,3.821928024291992,1.2310588359832764
acute,3.9108142852783203,1.3760865926742554
polar,3.900142192840576,1.2362028360366821
delta,3.8487117290496826,1.3441740274429321
diner,3.9687414169311523,1.2459464073181152
bleat,3.9830281734466553,1.2414085865020752
smile,3.824575662612915,1.2260891199111938
crime,3.9030120372772217,1.4462924003601074
skate,3.9460620880126953,1.2411619424819946
smite,3.9843974113464355,1.2366896867752075
forte,3.9744629859924316,1.23915433883667
wrote,3.909876823425293,1.487147569656372
argue,3.9054901599884033,1.3727909326553345
elate,3.8678483963012695,1.403796672821045
artsy,4.058987140655518,1.2543379068374634
actor,3.819746732711792,1.2326583862304688
camel,3.8686070442199707,1.2227996587753296
remit,3.983271598815918,1.2282392978668213
terse,4.691190242767334,1.4683903455734253
scant,4.049432277679443,1.2434444427490234
cutie,3.8854713439941406,1.3715335130691528
sober,3.9807307720184326,1.2265745401382446
shade,3.9308104515075684,1.2312424182891846
slept,4.007517337799072,1.2107691764831543
chart,3.501704216003418,0.9724828600883484
grail,3.9869399070739746,1.2197837829589844
motel,3.9050889015197754,1.2240076065063477
purse,3.959461212158203,1.2326771020889282
stead,3.9912309646606445,1.215323567390442
phase,3.946054697036743,1.4505300521850586
feral,3.9911348819732666,1.2132500410079956
spine,3.965156078338623,1.23164963722229
anger,3.928226947784424,1.2248862981796265
cream,3.8812222480773926,1.3125702142715454
aside,3.934129238128662,1.3667216300964355
snide,3.9966983795166016,1.209372878074646
smote,3.996952533721924,1.2082912921905518
shape,3.885462999343872,1.3096122741699219
slave,3.8933119773864746,1.2168691158294678
angle,3.8541603088378906,1.2338500022888184
paint,3.875458002090454,1.2793821096420288
short,3.269073486328125,0.8513936400413513
nicer,3.9919252395629883,1.2088714838027954
plant,3.348975658416748,0.9039990305900574
cheat,3.908015251159668,1.2177165746688843
alike,3.9128737449645996,1.3649979829788208
leach,3.9919774532318115,1.2076581716537476
anime,4.018788814544678,1.4266496896743774
snipe,3.999037742614746,1.2017284631729126
loath,4.000959873199463,1.2008579969406128
lithe,4.001070022583008,1.2008219957351685
older,3.9464592933654785,1.4542276859283447
worse,3.8600382804870605,1.219325304031372
waste,3.9702553749084473,1.4533326625823975
shirt,3.434951066970825,0.9358745217323303
court,3.5732181072235107,1.154834270477295
heron,3.9945719242095947,1.20359468460083
spelt,4.0077595710754395,1.1940958499908447
prune,4.000243186950684,1.1988797187805176
miser,4.003077983856201,1.1966131925582886
swear,3.9865612983703613,1.2092273235321045
rainy,3.9904260635375977,1.2060474157333374
payer,3.996940851211548,1.2006703615188599
unite,3.9025168418884277,1.3628584146499634
goner,4.004913806915283,1.1944899559020996
ripen,4.004391193389893,1.1948076486587524
crave,3.9988162517547607,1.1988892555236816
pride,3.87334942817688,1.2141185998916626
crept,3.996671438217163,1.1827199459075928
relic,4.000914096832275,1.1968326568603516
pried,4.006106376647949,1.192725419998169
eater,3.923525810241699,1.4453750848770142
salty,3.9824001789093018,1.1716008186340332
death,3.8408641815185547,1.5176647901535034
acorn,3.9979300498962402,1.1976323127746582
stake,3.985961675643921,1.2169033288955688
glade,4.002139568328857,1.1941264867782593
molar,4.0050153732299805,1.1920907497406006
cider,3.9990451335906982,1.1963266134262085
sepia,3.8976478576660156,1.3606514930725098
stray,3.9639058113098145,1.1557340621948242
scent,3.9359192848205566,1.136276125907898
valet,3.998438835144043,1.1959537267684937
salve,4.0067644119262695,1.190721035003662
brute,4.0036797523498535,1.1918578147888184
lunar,3.9920570850372314,1.2015331983566284
recut,4.008799076080322,1.189168930053711
beard,3.994154930114746,1.1977020502090454
spade,4.002780437469482,1.1918020248413086
after,3.5058412551879883,0.9731165766716003
sleet,4.673366069793701,1.502990961074829
angel,3.928424835205078,1.2960377931594849
ready,3.926279067993164,1.4918742179870605
gloat,4.010172367095947,1.1876243352890015
boast,4.00534200668335,1.1897834539413452
chair,3.9822072982788086,1.4370406866073608
swore,4.008572101593018,1.1877622604370117
shame,3.9863176345825195,1.2143617868423462
drake,3.996835470199585,1.2003623247146606
carve,4.007771968841553,1.187788963317871
snake,3.976384162902832,1.2116998434066772
shoal,4.010205268859863,1.1865383386611938
harem,4.010292053222656,1.186431884765625
recap,3.9997923374176025,1.1911938190460205
metro,3.9201178550720215,1.2410521507263184
miner,4.002864360809326,1.1894354820251465
moral,3.922477960586548,1.2130159139633179
surge,3.9979448318481445,1.2051728963851929
grain,3.9442570209503174,1.2032184600830078
print,3.6439361572265625,0.9826825261116028
horde,4.0002946853637695,1.190352201461792
style,3.3040897846221924,0.8679187893867493
royal,3.9621355533599854,1.4420795440673828
spice,3.991321325302124,1.2102713584899902
blast,3.8044333457946777,1.0423747301101685
super,3.9143004417419434,1.4931623935699463
sport,3.351468801498413,0.8738988041877747
barge,4.0092034339904785,1.1848702430725098
blade,3.946800470352173,1.206812858581543
trove,4.012061595916748,1.183434009552002
glean,4.014194011688232,1.1823911666870117
unset,4.010699272155762,1.183992624282837
manor,3.997631311416626,1.208436131477356
decal,4.005314350128174,1.18632972240448
nadir,4.014481544494629,1.1816545724868774
crust,3.915827751159668,1.1064796447753906
flier,4.014209270477295,1.1813663244247437
maple,3.9675116539001465,1.20155930519104
cease,3.9784908294677734,1.4468536376953125
wrest,3.953225612640381,1.1324304342269897
email,3.950725555419922,1.778031826019287
smelt,3.9494073390960693,1.1291546821594238
groan,4.015161991119385,1.1804430484771729
untie,3.917635440826416,1.3502607345581055
strap,3.76896071434021,1.0231385231018066
crash,3.7191340923309326,1.0044643878936768
house,4.4540863037109375,1.9618744850158691
singe,4.017491340637207,1.1788301467895508
copse,4.017714023590088,1.1786141395568848
treat,4.330307960510254,1.3808197975158691
bloat,4.016816139221191,1.1789629459381104
comet,4.006576061248779,1.186316967010498
reset,4.4540324211120605,1.4250415563583374
gruel,4.0182204246521,1.1780304908752441
brain,4.0064496994018555,1.3592522144317627
roach,4.007005214691162,1.1855090856552124
rifle,4.006403923034668,1.1962761878967285
rouge,3.944371223449707,1.3460538387298584
abort,4.011955261230469,1.1807425022125244
sweat,4.006971836090088,1.1933449506759644
fetal,4.007582187652588,1.1856588125228882
filet,4.016897678375244,1.1781020164489746
reign,4.0078558921813965,1.1873865127563477
steam,3.9787871837615967,1.2065010070800781
agent,3.944720983505249,1.457624077796936
avert,4.016641139984131,1.1777063608169556
chose,3.9905855655670166,1.2035125494003296
crude,4.008631706237793,1.1950489282608032
rayon,4.0163068771362305,1.1775662899017334
splat,3.9327783584594727,1.1119532585144043
taken,3.8429207801818848,1.4877537488937378
pulse,3.9820852279663086,1.2435775995254517
ulcer,4.014837741851807,1.1780287027359009
spent,3.5038866996765137,0.9079797863960266
tidal,4.010964870452881,1.1796642541885376
prime,3.99607515335083,1.3900880813598633
gayer,4.021024227142334,1.1747188568115234
opera,3.9749274253845215,1.3269195556640625
tower,3.9888269901275635,1.251338243484497
hoist,4.018103122711182,1.1754982471466064
facet,4.01677942276001,1.1760646104812622
labor,3.998156785964966,1.3837202787399292
plain,3.990173816680908,1.2678322792053223
sower,4.021880149841309,1.17344331741333
guile,3.9347293376922607,1.344242811203003
alive,3.9721789360046387,1.3268963098526
skier,4.019110202789307,1.174421787261963
debar,4.022757530212402,1.1726627349853516
torus,4.020840644836426,1.173483967781067
giant,4.001222610473633,1.2361319065093994
ultra,3.9974629878997803,1.2562650442123413
staid,4.022663116455078,1.172315001487732
trite,4.638492584228516,1.521840214729309
cameo,3.9391627311706543,1.3432260751724243
dream,4.01220703125,1.348570466041565
serif,4.014791965484619,1.1755720376968384
stave,4.022581577301025,1.1718645095825195
frame,3.976006507873535,1.4187544584274292
force,3.8960087299346924,1.5071182250976562
olden,4.023678779602051,1.1706898212432861
refit,4.024301528930664,1.1703308820724487
idler,4.023910999298096,1.1702804565429688
decor,4.013225555419922,1.2163238525390625
rogue,3.9500677585601807,1.3364887237548828
credo,4.024015426635742,1.1698665618896484
radio,4.144883632659912,1.2008273601531982
frail,4.023202419281006,1.170034408569336
repay,4.0186591148376465,1.1720926761627197
adorn,4.024407863616943,1.1693352460861206
erupt,4.025203227996826,1.1689114570617676
bread,4.0227742195129395,1.2230913639068604
bathe,4.024484634399414,1.169145941734314
pedal,4.017457008361816,1.1818374395370483
plied,4.025688171386719,1.1685131788253784
baron,4.017684459686279,1.180355429649353
thorn,3.887037754058838,1.0701820850372314
gripe,4.024463653564453,1.16900634765625
amuse,3.942629337310791,1.3394674062728882
flair,4.018531799316406,1.1717009544372559
other,3.9729254245758057,1.3993051052093506
raven,4.018589019775391,1.1854426860809326
sloth,3.9054460525512695,1.0795390605926514
pecan,4.023446559906006,1.1683690547943115
hoard,4.026517391204834,1.1668955087661743
bride,4.04313850402832,1.219954013824463
gamer,4.020774841308594,1.176315188407898
elite,3.964111804962158,1.326066493988037
ocean,4.017000198364258,1.3638397455215454
shied,4.0291242599487305,1.1648274660110474
mealy,4.029077529907227,1.1648410558700562
filer,4.026899337768555,1.1655622720718384
easel,4.021629810333252,1.4090803861618042
craft,3.6678359508514404,0.9599776864051819
stand,3.4306304454803467,0.9056589007377625
dirge,4.028570652008057,1.1645805835723877
boule,3.946110248565674,1.334390640258789
trawl,3.9076809883117676,1.080413818359375
eaten,4.008801460266113,1.387998104095459
grope,4.0297112464904785,1.1639364957809448
mouse,4.018504619598389,1.3680510520935059
rivet,4.027767658233643,1.1647937297821045
apron,4.023342132568359,1.1668717861175537
retch,3.922628402709961,1.0847173929214478
dairy,4.052102565765381,1.222529411315918
tuber,4.030163288116455,1.1631190776824951
latte,4.561814308166504,1.4491851329803467
snout,4.030316352844238,1.1628888845443726
towel,4.023702144622803,1.183168649673462
moist,4.024618625640869,1.1684515476226807
story,3.756869316101074,1.118259310722351
blame,4.049674034118652,1.216346025466919
opine,3.948152542114258,1.3317995071411133
creak,4.031403541564941,1.162015676498413
shorn,3.922333002090454,1.0854045152664185
matey,4.0316853523254395,1.1617391109466553
scorn,3.9098000526428223,1.082578182220459
point,3.8437657356262207,1.1994390487670898
ideal,4.021811008453369,1.3418444395065308
guise,3.9504263401031494,1.3299908638000488
plead,4.02754020690918,1.163412094116211
chant,3.891897678375244,1.0750155448913574
spilt,3.921905755996704,1.0857932567596436
noble,4.060747146606445,1.2341476678848267
meaty,4.031026840209961,1.161588191986084
ashen,4.032044410705566,1.1610466241836548
ounce,3.956747055053711,1.326005458831787
delay,4.070553779602051,1.257340669631958
waist,4.027716159820557,1.1829719543457031
pesto,4.031589508056641,1.160499095916748
diary,4.072366714477539,1.2435909509658813
tense,4.512572288513184,1.4105966091156006
state,4.184394836425781,1.736618995666504
bluer,4.0341033935546875,1.1589045524597168
steer,4.51341438293457,1.4091823101043701
party,3.7687973976135254,1.1247007846832275
terra,4.482539176940918,1.3908026218414307
ankle,4.02901029586792,1.1755300760269165
tardy,3.9263360500335693,1.0882115364074707
clout,4.032912731170654,1.1585217714309692
grime,4.033923149108887,1.1577130556106567
solid,4.009103298187256,1.3327038288116455
scary,3.8118128776550293,1.0339438915252686
brake,4.080622673034668,1.231889009475708
shard,3.9290261268615723,1.0891464948654175
pilot,4.095746994018555,1.2601125240325928
probe,4.084846019744873,1.235580325126648
taste,4.384359836578369,1.4051753282546997
daunt,4.037209987640381,1.1552984714508057
broil,4.035495281219482,1.1559319496154785
hairy,4.102575778961182,1.26044762134552
twine,4.0361552238464355,1.15534508228302
sugar,4.104464530944824,1.2634025812149048
swine,4.033369064331055,1.1593348979949951
ascot,4.034266948699951,1.1560810804367065
wiser,4.034736156463623,1.1556702852249146
cigar,4.0376739501953125,1.174772024154663
scope,4.101344585418701,1.265929937362671
serum,4.05587911605835,1.1952043771743774
weary,4.034367561340332,1.1588976383209229
clash,3.8546230792999268,1.0612585544586182
float,4.0863494873046875,1.227846622467041
whale,4.059103012084961,1.1963821649551392
finer,4.035244941711426,1.1573686599731445
naive,3.96216082572937,1.3169373273849487
nosey,4.039098739624023,1.1527189016342163
reuse,3.998271942138672,1.3395689725875854
abuse,4.021492004394531,1.355541467666626
trait,4.499151229858398,1.3774150609970093
choir,4.055593967437744,1.1885063648223877
ranch,3.737586259841919,0.9992890954017639
voter,4.054120063781738,1.1858989000320435
posit,4.039251804351807,1.1520137786865234
savor,4.038544178009033,1.152172565460205
frost,3.809471607208252,1.037822961807251
medal,4.085299491882324,1.2175779342651367
octal,4.039013862609863,1.1514405012130737
patio,3.9776411056518555,1.3066270351409912
faint,4.037750720977783,1.1612293720245361
intro,4.117595672607422,1.2525233030319214
sneer,4.523632049560547,1.3833458423614502
organ,4.100064754486084,1.2324345111846924
lower,3.926180839538574,1.4660465717315674
solve,4.123771667480469,1.2581956386566162
phone,3.8205156326293945,1.1390693187713623
north,3.6593832969665527,0.9923015236854553
ovate,3.9619603157043457,1.3144830465316772
chest,3.691495180130005,0.973120391368866
count,4.004930019378662,1.3265268802642822
slang,3.900190591812134,1.084862470626831
shake,4.081141948699951,1.208316445350647
prude,4.042807579040527,1.1483778953552246
torch,3.8637678623199463,1.069586157798767
haunt,4.040490627288818,1.151221513748169
scree,4.520062446594238,1.3744621276855469
clued,4.042872428894043,1.1481947898864746
ridge,4.136096000671387,1.2684038877487183
orbit,4.071043968200684,1.1930079460144043
clasp,3.913465738296509,1.091223955154419
ample,4.050092697143555,1.168941855430603
spied,4.042281150817871,1.1483591794967651
rebut,4.042789936065674,1.1479381322860718
entry,3.559979200363159,0.9463532567024231
scour,4.042728900909424,1.1474394798278809
melon,4.042263031005859,1.151839256286621
strip,3.61283802986145,0.928240954875946
steel,4.071373462677002,1.238563060760498
cargo,4.121507167816162,1.2427529096603394
glide,4.043116569519043,1.1539905071258545
wrist,3.8094425201416016,1.0419834852218628
three,4.0563201904296875,1.3313615322113037
bagel,4.0431389808654785,1.1483482122421265
groin,4.043322563171387,1.14817476272583
crony,3.9549684524536133,1.098179817199707
split,3.5926122665405273,0.9167950749397278
craze,4.044137954711914,1.148498773574829
irony,4.051546573638916,1.159862756729126
stark,3.8668899536132812,1.0729089975357056
mince,4.044963836669922,1.145018219947815
worst,3.635645866394043,0.9416981339454651
front,3.494497776031494,0.9223082661628723
piano,4.013491630554199,1.290348768234253
board,3.8916618824005127,1.214677095413208
stoke,4.0573554039001465,1.163964867591858
peach,4.070878982543945,1.1791613101959229
sharp,3.5200791358947754,0.8751869797706604
steak,4.076455116271973,1.1845165491104126
grout,4.0457000732421875,1.1456842422485352
spoil,4.0491557121276855,1.1519460678100586
homer,4.077608108520508,1.1834269762039185
grave,4.103553295135498,1.2124836444854736
basil,4.064021587371826,1.1669009923934937
guest,3.9403293132781982,1.3779726028442383
aloft,4.047109603881836,1.1440057754516602
marsh,3.833420515060425,1.0588207244873047
chute,4.0482497215271,1.1462100744247437
coupe,3.9804887771606445,1.298671841621399
tarot,4.50987434387207,1.3868370056152344
first,3.472351312637329,0.7052407264709473
setup,4.123956203460693,1.2843724489212036
suave,3.9708783626556396,1.3035647869110107
mange,4.048147678375244,1.1420068740844727
daily,3.840219020843506,1.295416235923767
baton,4.082345485687256,1.1836352348327637
flirt,3.9135079383850098,1.094815731048584
scaly,3.9608352184295654,1.1015206575393677
track,3.625062942504883,1.0738292932510376
model,3.9710402488708496,1.2538822889328003
fried,4.087245464324951,1.1856400966644287
uncle,4.1242451667785645,1.226961374282837
adept,4.06193733215332,1.1555218696594238
truly,3.561857223510742,0.8998965620994568
deity,4.059490203857422,1.1519893407821655
tonic,4.061022758483887,1.1534632444381714
align,4.100622653961182,1.198233962059021
acrid,4.050257682800293,1.1397557258605957
flame,4.133513927459717,1.2324159145355225
tramp,3.940382480621338,1.0997542142868042
scald,3.9704301357269287,1.1039724349975586
arena,4.040645599365234,1.2863843441009521
corny,3.9622578620910645,1.1028920412063599
lemur,4.0554423332214355,1.142107367515564
sonic,4.123682975769043,1.2189831733703613
scrap,3.8708314895629883,1.0781282186508179
curio,3.9752211570739746,1.2983683347702026
braid,4.063455104827881,1.149903416633606
berth,3.9432485103607178,1.1006361246109009
lemon,4.146455764770508,1.2404296398162842
token,4.110693454742432,1.2015680074691772
sinew,4.056808948516846,1.1402801275253296
sneak,4.078355312347412,1.1644799709320068
upset,4.110146999359131,1.200269103050232
depot,4.157813549041748,1.2489910125732422
navel,4.071897983551025,1.156116008758545
twice,4.159337520599365,1.2906947135925293
scion,4.079215049743652,1.164268970489502
draft,3.468916416168213,0.8619090914726257
minor,4.075006484985352,1.2809085845947266
cower,4.059157848358154,1.1408189535140991
daisy,4.1076765060424805,1.1959015130996704
chain,4.024961948394775,1.2668077945709229
claim,4.012521266937256,1.2870644330978394
grand,3.4727931022644043,0.902710497379303
broad,4.1506452560424805,1.2926760911941528
plaid,4.0770039558410645,1.1585474014282227
lover,4.155978679656982,1.2439594268798828
brave,4.111840724945068,1.1974414587020874
begat,4.063504695892334,1.142378807067871
flute,4.102208137512207,1.1852470636367798
abide,3.985340118408203,1.2907373905181885
storm,3.5482420921325684,0.8928050398826599
latch,3.926901340484619,1.0997662544250488
nasty,3.7906460762023926,1.0356550216674805
valor,4.076998710632324,1.1539171934127808
there,3.618175506591797,1.0552277565002441
mural,4.078780174255371,1.155840277671814
title,4.035496234893799,1.2811940908432007
tango,4.094181060791016,1.1710718870162964
rapid,4.171828746795654,1.2954812049865723
spurt,3.973604917526245,1.106940507888794
spray,3.6491847038269043,0.951225221157074
antic,4.0712890625,1.1431163549423218
mayor,4.20138692855835,1.2937175035476685
rhino,4.095727920532227,1.170270323753357
audit,4.031971454620361,1.2837108373641968
sadly,3.873854160308838,1.0794087648391724
croak,4.073132514953613,1.1435911655426025
lodge,4.155215740203857,1.29632568359375
flora,4.1188645362854,1.1940487623214722
inept,4.077561378479004,1.1470023393630981
usage,4.027401924133301,1.285301923751831
adult,3.8517909049987793,1.3054254055023193
value,4.485357761383057,1.7501260042190552
abled,4.0753607749938965,1.1434760093688965
brash,3.972511053085327,1.1075551509857178
crisp,3.875591993331909,1.080111026763916
oaken,3.9883995056152344,1.2923327684402466
mason,4.176152229309082,1.2501182556152344
stoic,4.078319549560547,1.145338535308838
soapy,4.079046726226807,1.1457451581954956
fecal,4.087177276611328,1.1538876295089722
wager,4.090662479400635,1.157593011856079
gaunt,4.080833435058594,1.1463425159454346
